Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,DayOfWeek,TeamID,OpponentID,ScoreID
1/10/21 20:15,3,2020,1,CLE,PIT,AWAY,48,37,85,Heinz Field,28,7,0,13,0,Sunday,8,28,17652
1/10/21 20:15,3,2020,1,PIT,CLE,HOME,37,48,85,Heinz Field,0,10,13,14,0,Sunday,28,8,17652
1/16/21 16:35,3,2020,2,LAR,GB,AWAY,18,32,50,Lambeau Field,3,7,8,0,0,Saturday,32,12,17653
1/16/21 16:35,3,2020,2,GB,LAR,HOME,32,18,50,Lambeau Field,3,16,6,7,0,Saturday,12,32,17653
1/16/21 20:15,3,2020,2,BAL,BUF,AWAY,3,17,20,Bills Stadium,0,3,0,0,0,Saturday,3,4,17654
1/16/21 20:15,3,2020,2,BUF,BAL,HOME,17,3,20,Bills Stadium,3,0,14,0,0,Saturday,4,3,17654
1/17/21 15:05,3,2020,2,CLE,KC,AWAY,17,22,39,Arrowhead Stadium,3,0,7,7,0,Sunday,8,16,17655
1/17/21 15:05,3,2020,2,KC,CLE,HOME,22,17,39,Arrowhead Stadium,6,13,3,0,0,Sunday,16,8,17655
1/17/21 18:40,3,2020,2,TB,NO,AWAY,30,20,50,Mercedes-Benz Superdome,0,13,7,10,0,Sunday,33,22,17656
1/17/21 18:40,3,2020,2,NO,TB,HOME,20,30,50,Mercedes-Benz Superdome,6,7,7,0,0,Sunday,22,33,17656
1/24/21 15:05,3,2020,3,TB,GB,AWAY,31,26,57,Lambeau Field,7,14,7,3,0,Sunday,33,12,17658
1/24/21 15:05,3,2020,3,GB,TB,HOME,26,31,57,Lambeau Field,0,10,13,3,0,Sunday,12,33,17658
1/24/21 18:40,3,2020,3,BUF,KC,AWAY,24,38,62,Arrowhead Stadium,9,3,3,9,0,Sunday,4,16,17657
1/24/21 18:40,3,2020,3,KC,BUF,HOME,38,24,62,Arrowhead Stadium,0,21,10,7,0,Sunday,16,4,17657
2/7/21 18:30,3,2020,4,KC,TB,AWAY,9,31,40,Raymond James Stadium,3,3,3,0,0,Sunday,16,33,17659
2/7/21 18:30,3,2020,4,TB,KC,HOME,31,9,40,Raymond James Stadium,7,14,10,0,0,Sunday,33,16,17659
